DataType=double
version=3
OpenSimVersion=4.2
endheader
time,L.Acceleration_x,L.Acceleration_y,L.Acceleration_z,L.AngularRate_x,L.AngularRate_y,L.AngularRate_z,L.CoP_x,L.CoP_y,L.Pressure_1,L.Pressure_2,L.Pressure_3,L.Pressure_4,L.Pressure_5,L.Pressure_6,L.Pressure_7,L.Pressure_8,L.Pressure_9,L.Pressure_10,L.Pressure_11,L.Pressure_12,L.Pressure_13,L.Pressure_14,L.Pressure_15,L.Pressure_16,L.TotalForce,R.Acceleration_x,R.Acceleration_y,R.Acceleration_z,R.AngularRate_x,R.AngularRate_y,R.AngularRate_z,R.CoP_x,R.CoP_y,R.Pressure_1,R.Pressure_2,R.Pressure_3,R.Pressure_4,R.Pressure_5,R.Pressure_6,R.Pressure_7,R.Pressure_8,R.Pressure_9,R.Pressure_10,R.Pressure_11,R.Pressure_12,R.Pressure_13,R.Pressure_14,R.Pressure_15,R.Pressure_16,R.TotalForce
-3.031554460525513,-0.19,0.02,0.99,-2.8,4.34,-0.84,-0.027346,-0,7.75,7,3.75,3.5,2.25,1.75,1.5,1.25,3,0.5,0.75,0.5,1,5,1.25,0.25,397,-0.19,0.03,0.99,-6.16,-4.55,1.54,-0.077066,-0.0008899999999999999,4,4,1,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0.75,0,0,104
-3.009554386138916,-0.19,0.02,0.98,-2.24,4.06,-0.7,-0.022374,-0,7.25,6.75,3.75,3.25,2.25,1.75,1.5,1.25,3,0.75,0.75,0.5,1.25,5.25,1.25,0.25,394,-0.19,0.03,0.99,-4.34,-4.34,2.03,-0.064636,-0.0008899999999999999,3.5,2.75,1,0.75,0.25,0.5,0.25,0,0,0,0,0.25,0,1,0,0,95
-2.986554384231567,-0.19,0.03,0.99,-1.96,4.2,-0.63,-0.014916,0,6.25,6,3.75,3.25,2.5,1.75,1.5,1.25,4,1,1.25,0.5,1.5,5.5,1.5,0.5,407,-0.19,0.03,0.99,-4.34,-4.34,2.03,-0.064636,-0.0008899999999999999,3.5,2.75,1,0.75,0.25,0.5,0.25,0,0,0,0,0.25,0,1,0,0,95
-2.965554475784302,-0.19,0.03,0.99,-1.96,4.2,-0.63,-0.014916,0,6.25,6,3.75,3.25,2.5,1.75,1.5,1.25,4,1,1.25,0.5,1.5,5.5,1.5,0.5,407,-0.19,0.02,0.99,-3.85,-4.41,1.96,-0.052206,0.0008899999999999999,3,2.5,1,0.5,0.5,1,0.5,0,0,0,0,0,0,1.5,0,0,98
-2.936554431915283,-0.18,0.02,0.99,-2.24,4.27,-0.7,-0.01243,0.0008899999999999999,6,5.25,3.75,3,2.25,1.25,1.5,1.25,4,0.5,1.25,0.75,1.5,5.75,1.5,0.5,388,-0.19,0.02,0.99,-3.08,-4.27,2.38,-0.042262,0.0008899999999999999,2.75,2.25,1.25,0.5,0.5,1,0.5,0.25,0.25,0.25,0,0,0,1.75,0,0,107
-2.909554481506348,-0.18,0.02,0.99,-2.24,4.2,-0.5600000000000001,-0.009944,0.0008899999999999999,5.75,5.25,3.75,2.75,2.25,1.5,1.5,1,4.5,0.75,1.25,0.75,1.5,5.75,1.5,0.5,391,-0.19,0.02,0.99,-2.73,-3.92,2.31,-0.034804,0.0008899999999999999,2.75,1.75,1,0.75,0.5,0.5,0.5,0.25,0,0.25,0,0.25,0,2.25,0,0,101
-2.888554334640503,-0.19,0.02,0.99,-2.38,4.34,-0.63,-0.009944,0.0008899999999999999,5.25,5,3.75,2.5,2.25,1.5,1.75,1.25,4,0.5,1.25,0.75,1.5,5.75,1.5,0.5,380,-0.19,0.02,0.98,-2.45,-3.64,2.52,-0.029832,0.0008899999999999999,2.75,1.75,0.75,0.75,0.5,0.25,0.5,0.25,0.25,0,0.25,0.25,0.25,2,0.25,0,102
-2.865554332733154,-0.18,0.02,0.99,-1.96,4.13,-0.49,-0.009944,0.00178,6,4.5,3.5,2.5,2.5,1.5,1.5,1.25,4,0.75,1.25,0.5,1.25,5.75,1.5,0.25,376,-0.19,0.02,0.98,-2.45,-3.64,2.52,-0.029832,0.0008899999999999999,2.75,1.75,0.75,0.75,0.5,0.25,0.5,0.25,0.25,0,0.25,0.25,0.25,2,0.25,0,102
-2.844554424285889,-0.18,0.02,0.99,-1.96,4.13,-0.49,-0.009944,0.00178,6,4.5,3.5,2.5,2.5,1.5,1.5,1.25,4,0.75,1.25,0.5,1.25,5.75,1.5,0.25,376,-0.18,0.01,0.99,-2.03,-4.13,2.66,-0.02486,0.00178,2.25,1.5,1,0.75,0.5,0.75,0.5,0,0.25,0,0.25,0.25,0,2.25,0.25,0,99
-2.81555438041687,-0.19,0.02,0.99,-1.61,4.41,-0.35,-0.014916,0.0008899999999999999,6,5,4,2.5,2.25,1.5,1.5,1.25,3.5,0.5,1,0.75,1.25,5.5,1.25,0.5,372,-0.18,0.02,0.98,-1.96,-3.99,2.73,-0.032318,-0.0008899999999999999,2.25,2.25,1.25,1,0.5,0.75,0.5,0.25,0,0.25,0.25,0.25,0,2,0.25,0,111
-2.793554544448853,-0.19,0.02,0.99,-1.05,3.92,-0.14,-0.017402,0.0008899999999999999,6,5.5,4,3,2.25,1.5,1.5,1,3.5,0.75,0.75,0.75,1,5.25,1.25,0.5,373,-0.19,0.02,0.99,-2.1,-3.85,2.52,-0.042262,-0.0008899999999999999,3.75,2.5,1.5,0.75,0.75,0.5,0.5,0.5,0,0.25,0.25,0.5,0.25,1.75,0,0,131
-2.767554521560669,-0.18,0.02,0.98,-0.7,3.57,-0.14,-0.019888,0,6.75,5.75,4,2.75,2.25,1.5,1.25,1,3,0.75,0.75,0.5,1.25,5.25,1.25,0.5,370,-0.19,0.02,0.99,-2.03,-3.85,2.66,-0.042262,0.00178,3.75,2.5,1,1,0.5,0.5,0.5,0.25,0.25,0,0.25,0,0,2.25,0,0,120
-2.746554374694824,-0.18,0.02,0.99,-0.98,4.13,-0.14,-0.019888,0.0008899999999999999,6.5,5.5,4.25,2.5,2,1.5,1.25,0.75,3,0.5,0.75,0.25,1,5.25,1.5,0.5,355,-0.19,0.02,0.99,-2.03,-3.85,2.66,-0.042262,0.00178,3.75,2.5,1,1,0.5,0.5,0.5,0.25,0.25,0,0.25,0,0,2.25,0,0,120
-2.723554372787476,-0.18,0.02,0.99,-0.98,4.13,-0.14,-0.019888,0.0008899999999999999,6.5,5.5,4.25,2.5,2,1.5,1.25,0.75,3,0.5,0.75,0.25,1,5.25,1.5,0.5,355,-0.18,0.02,0.99,-2.31,-3.85,2.66,-0.047234,0.0008899999999999999,3,3.25,1.25,0.75,0.5,0.5,0.5,0,0.25,0,0.25,0,0,1.75,0.25,0,114
-2.698554515838623,-0.19,0.02,0.98,-1.47,4.27,-0.42,-0.019888,0,6,5.5,3.75,3.5,2,1,1.25,0.75,2.75,0.5,0.75,0.5,1.25,5,1.5,0.25,349,-0.19,0.02,0.99,-2.1,-3.64,2.66,-0.044748,0,3.25,3,1.5,0.75,0.5,0.5,0.5,0.25,0.25,0.25,0,0.25,0,1.75,0.25,0,123
-2.670554399490356,-0.19,0.02,0.99,-0.98,3.99,-0.35,-0.019888,0,6,5.5,3.5,3,2,1.25,1.25,0.75,2.75,0.25,0.75,0.5,1,5,1.25,0.5,338,-0.18,0.01,0.99,-2.31,-3.71,2.52,-0.039776,0.0008899999999999999,3.5,2.75,1.25,1,0.5,0.5,0.5,0.25,0.25,0.25,0,0.25,0,2.25,0.25,0,127
-2.635554552078247,-0.18,0.02,0.99,-0.98,3.99,-0.21,-0.022374,0,6,5.5,4,3.25,2,1.5,1.25,0.75,2.5,0.75,0.5,0.5,0.75,5,1.25,0.25,344,-0.19,0.01,0.99,-2.1,-3.99,2.52,-0.047234,-0.00178,3.5,3.25,1.5,1,0.75,0.75,0.5,0.25,0,0,0,0.25,0.25,2,0,0.25,133
-2.609554529190063,-0.19,0.02,0.98,-1.26,4.06,-0.35,-0.02486,0.0008899999999999999,6.5,5.5,4.25,3,1.75,1.25,1.25,0.75,2.5,0.5,0.5,0.5,0.75,5,1.25,0.25,342,-0.19,0.02,0.99,-2.31,-3.71,2.59,-0.047234,-0.0008899999999999999,3.75,4,1.5,1.5,0.5,0.75,0.5,0.25,0.25,0,0,0,0.25,2.5,0,0.25,148
-2.587554454803467,-0.19,0.02,0.99,-1.82,4.13,-0.42,-0.027346,0.0008899999999999999,7,5.75,3.75,2.5,1.75,1.25,1,0.75,2.25,0.5,0.5,0.25,0.75,5,1.25,0.25,330,-0.19,0.02,0.99,-2.31,-3.71,2.52,-0.047234,0.0008899999999999999,4,4,2,0.75,0.75,0.5,0.75,0.25,0.25,0,0.25,0,0.25,2,0.25,0,151
-2.564554452896118,-0.19,0.02,0.98,-0.63,3.64,-0.21,-0.029832,0.0008899999999999999,7.5,5.75,3.75,2.5,2,1.25,1,0.75,2.25,0.5,0.25,0.25,1,5,1,0.25,334,-0.19,0.02,0.99,-2.31,-3.71,2.52,-0.047234,0.0008899999999999999,4,4,2,0.75,0.75,0.5,0.75,0.25,0.25,0,0.25,0,0.25,2,0.25,0,151
-2.539554357528687,-0.19,0.02,0.99,-0.63,3.71,-0.28,-0.032318,0.0008899999999999999,7.25,6.25,3.75,2.5,2,1,1,0.75,2.25,0,0.25,0.25,1,4.25,1,0.25,323,-0.19,0.02,0.99,-1.68,-3.71,2.59,-0.04972,-0.0008899999999999999,4.25,3.75,1.5,1,0.75,1,0.75,0.25,0,0,0,0,0.25,2.25,0.25,0,150
-2.514554500579834,-0.19,0.01,0.99,-0.98,3.92,-0.21,-0.034804,-0,7.25,6.25,3.5,3.25,1.75,1.25,1,0.75,2,0.25,0.5,0.25,0.75,4,1,0.25,326,-0.19,0.02,0.99,-1.68,-3.64,2.73,-0.054692,-0.00178,4.5,4,1.75,1.25,0.75,0.75,0.5,0.25,0,0,0,0,0.5,2,0,0,152
-2.492554426193237,-0.19,0.02,0.98,-1.4,4.2,-0.28,-0.034804,0,7.25,6.25,3.5,2.75,1.75,1.25,1,0.75,2,0,0.25,0.25,0.75,4.25,1,0.25,318,-0.19,0.02,0.99,-1.89,-3.5,2.73,-0.054692,-0.0008899999999999999,4.5,4,1.5,1.5,0.75,0.5,0.5,0.25,0.25,0,0,0.25,0.25,1.75,0,0,151
-2.46455454826355,-0.18,0.02,0.99,-1.89,4.2,-0.28,-0.032318,0,7.25,6.5,3.5,3,1.75,1.25,1,0.5,2,0.25,0.25,0.25,0.75,4.5,1.25,0.25,326,-0.18,0.03,0.99,-2.17,-3.78,2.59,-0.057178,0,4.5,5.25,1.75,1,0.5,0.5,0.75,0,0.25,0.25,0,0,0.25,1.75,0,0,156
-2.441554546356201,-0.19,0.03,0.99,-1.33,3.85,-0.35,-0.034804,-0,7.5,6.5,3.5,3,1.75,1,1,0.5,2,0.25,0.25,0.25,1,4,1.25,0.5,325,-0.18,0.03,0.99,-2.17,-3.78,2.59,-0.057178,0,4.5,5.25,1.75,1,0.5,0.5,0.75,0,0.25,0.25,0,0,0.25,1.75,0,0,156
-2.415554523468018,-0.19,0.02,0.99,-1.26,4.06,-0.28,-0.03729,-0.0008899999999999999,7.5,6.5,4,3.75,1.75,1.25,0.75,0.5,2,0.25,0.25,0.25,0.75,3.75,1.5,0.5,335,-0.19,0.03,0.99,-2.03,-3.64,2.52,-0.057178,0.0008899999999999999,4.5,4,1.5,1,0.75,0.25,0.5,0.25,0.5,0,0,0,0,1.5,0,0,140
-2.385554552078247,-0.19,0.02,0.99,-2.17,4.06,-0.42,-0.03729,-0,7.25,7,3.75,3,1.75,1.25,1,0.5,1.75,0.25,0.25,0,0.75,4,1.25,0.25,323,-0.19,0.02,0.99,-2.1,-3.78,2.66,-0.052206,0,4.25,3.75,1.75,1,0.75,0.25,0.5,0.25,0.25,0.25,0,0.25,0.25,1.75,0,0,144
-2.354554414749146,-0.19,0.02,0.99,-2.17,4.13,-0.42,-0.03729,-0,7.5,6.75,4,2.75,1.5,1.25,1,0.75,2,0,0.25,0,0.75,3.75,1.25,0.25,323,-0.18,0.02,0.98,-2.03,-3.71,2.45,-0.052206,-0,4.5,4,1.75,1.5,0.5,0.75,0.75,0.25,0.5,0,0,0.25,0,1.5,0.25,0,158
-2.32155442237854,-0.19,0.02,0.99,-1.75,3.99,-0.35,-0.039776,0.0008899999999999999,7.75,6.75,3.75,2.75,2,1,1,0.5,2,0,0.25,0.25,0.5,3.5,1.25,0.25,320,-0.18,0.02,0.99,-1.75,-3.85,2.66,-0.052206,-0.00178,4.25,4.5,1.5,1.25,0.75,0.75,0.75,0.25,0.25,0,0,0.25,0.25,1.5,0.25,0,156
-2.295554399490356,-0.18,0.02,0.99,-1.75,3.85,-0.35,-0.039776,-0,7.75,6.5,3.75,3,1.75,1,1,0.5,1.75,0,0,0.25,0.75,3.25,1.5,0.25,315,-0.18,0.02,0.99,-1.82,-3.85,2.59,-0.05966399999999999,-0.00178,5,5.25,1.75,1.5,0.75,0.5,0.5,0.25,0,0,0.25,0,0.25,1.75,0.25,0.25,169
-2.274554491043091,-0.19,0.02,0.99,-1.47,3.78,-0.35,-0.042262,-0,7.75,6.5,3.75,2.75,1.75,1.25,0.75,0.5,1.75,0,0,0,0.75,3.25,1.25,0.25,307,-0.19,0.01,0.99,-1.75,-3.92,2.73,-0.06215,-0.00178,5,5.5,1.75,1.25,0.75,0.5,0.5,0.25,0,0.25,0,0.25,0.25,1.5,0,0,165
-2.249554395675659,-0.19,0.02,0.99,-0.49,3.57,-0.28,-0.042262,0,7.75,6.5,3.75,2.75,2,1.25,0.75,0.5,1.75,0.25,0.25,0,0.5,3,1,0.25,308,-0.18,0.03,0.99,-1.89,-3.92,2.59,-0.06215,-0.00178,5.25,5.5,2,1.5,0.75,0.5,0.5,0.25,0,0.25,0,0.25,0.25,1.5,0,0,173
-2.223554372787476,-0.19,0.02,0.99,-0.49,3.78,-0.28,-0.052206,-0.00178,7.75,7.5,3.75,3.5,1.75,1,0.75,0.5,1,0.25,0,0,0.5,2.25,1,0.25,302,-0.19,0.02,0.99,-1.68,-3.71,2.73,-0.069608,-0.0008899999999999999,6.25,5.5,2,1.5,0.75,0.5,0.5,0.25,0,0,0,0,0.25,1.5,0,0,178
-2.201554536819458,-0.18,0.02,0.98,-0.21,3.92,-0.14,-0.054692,-0.0008899999999999999,8,7.5,3.75,3.25,1.5,0.75,0.75,0.25,1,0.25,0,0,0.5,2,0.75,0.25,289,-0.19,0.02,0.99,-1.68,-3.71,2.73,-0.069608,-0.0008899999999999999,6.25,5.5,2,1.5,0.75,0.5,0.5,0.25,0,0,0,0,0.25,1.5,0,0,178
-2.175554513931274,-0.19,0.02,0.98,-0.5600000000000001,3.85,-0.28,-0.054692,-0.0008899999999999999,8,7.25,3.75,3,1.5,1,0.75,0.5,1,0,0,0,0.25,2.25,1,0.25,290,-0.19,0.02,0.99,-1.68,-3.5,2.66,-0.07209399999999999,-0.00178,6,6.25,2,1.75,0.5,0.5,0.5,0.25,0,0,0,0,0,1.25,0,0,178
-2.155554533004761,-0.19,0.03,0.99,-0.28,3.85,-0.28,-0.052206,-0.0008899999999999999,9,7.25,3.75,3.5,1.5,1,0.75,0.25,1.25,0.25,0,0,0.5,2.25,1,0.25,308,-0.19,0.02,0.99,-1.68,-3.78,2.59,-0.07457999999999999,-0.0008899999999999999,6.25,6,2,1.5,0.5,0.25,0.5,0.25,0,0,0,0,0,1.25,0,0,173
-2.129554510116577,-0.19,0.02,0.99,-0.35,3.92,-0.14,-0.057178,-0.0008899999999999999,9,8,3.75,3.25,1.5,1,0.5,0.25,1.25,0,0,0,0.25,2.25,1,0,303,-0.19,0.03,0.99,-1.68,-3.64,2.52,-0.07457999999999999,-0.0008899999999999999,6.25,6.25,1.75,2,0.5,0.25,0.5,0,0,0,0,0,0,1.25,0,0,174
-2.097554445266724,-0.18,0.03,0.99,-1.61,3.99,-0.35,-0.05966399999999999,-0.0008899999999999999,8.75,7.75,3.5,3,1.5,0.75,0.75,0.5,1,0,0,0,0.25,1.75,0.75,0,289,-0.19,0.02,0.99,-1.89,-3.64,2.59,-0.07209399999999999,-0.0008899999999999999,6,6.25,2,1.75,0.5,0.25,0.5,0,0,0,0,0,0,1.5,0,0,174
-2.068554401397705,-0.18,0.02,0.98,-1.96,4.2,-0.42,-0.057178,0,8.5,7.75,3.75,3,1.75,1,0.75,0.25,1,0.25,0,0,0,2.25,0.5,0,292,-0.19,0.02,0.99,-1.75,-3.64,2.52,-0.07209399999999999,-0.0008899999999999999,6.25,6.5,2,1.5,0.75,0.5,0.5,0,0,0,0,0,0,1.25,0.25,0,181
-2.0355544090271,-0.18,0.03,0.99,-0.91,3.92,-0.35,-0.05966399999999999,-0.0008899999999999999,8.75,8,4,3.25,1.5,1,0.5,0.25,0.75,0,0,0,0.25,2.25,1,0.25,298,-0.19,0.02,0.99,-2.03,-3.64,2.66,-0.077066,-0.0008899999999999999,6.75,6.5,2.25,1.75,0.75,0.5,0.5,0,0,0,0,0,0,1,0,0,186
-2.009554386138916,-0.19,0.02,0.99,-1.4,4.13,-0.35,-0.057178,-0.0008899999999999999,8.5,8.25,3.75,3,1.5,1,0.5,0.25,1,0.25,0,0,0.25,2.5,0.75,0,297,-0.19,0.02,0.99,-2.03,-3.57,2.59,-0.07209399999999999,-0.00178,6.75,6.5,2,1.5,0.75,0.75,0.5,0.25,0,0,0,0,0,0.75,0.5,0,190
-1.987554550170898,-0.18,0.03,0.98,-2.03,4.06,-0.49,-0.05966399999999999,-0.0008899999999999999,9,8,4,3.25,1.5,1.25,0.5,0.25,1,0,0,0,0,2.5,0.75,0,303,-0.19,0.02,0.98,-1.96,-3.57,2.52,-0.077066,-0.00178,7,6.75,1.75,1.75,0.5,0.75,0.5,0,0,0,0,0,0,1,0,0,186
-1.960554361343384,-0.18,0.03,0.99,-2.1,3.92,-0.42,-0.05966399999999999,-0,9.25,8,4,3,1.5,0.75,0.5,0.5,1,0,0,0,0.25,2.5,0.5,0,301,-0.19,0.02,0.98,-1.96,-3.57,2.52,-0.077066,-0.00178,7,6.75,1.75,1.75,0.5,0.75,0.5,0,0,0,0,0,0,1,0,0,186
-1.94055438041687,-0.18,0.03,0.99,-2.1,3.92,-0.42,-0.05966399999999999,-0,9.25,8,4,3,1.5,0.75,0.5,0.5,1,0,0,0,0.25,2.5,0.5,0,301,-0.19,0.03,0.99,-2.03,-3.64,2.45,-0.07457999999999999,-0.00178,6.5,6.5,2,1.5,0.5,0.5,0.5,0.25,0,0,0,0,0,1.25,0,0,182
-1.913554430007935,-0.18,0.03,0.99,-2.38,4.2,-0.5600000000000001,-0.057178,-0.0008899999999999999,9.25,8,3.75,3.25,1.5,1,0.5,0.25,1,0,0.25,0.25,0.25,2.75,0.75,0,309,-0.19,0.02,1,-1.96,-3.5,2.38,-0.077066,-0.0008899999999999999,6.5,6.25,2.25,1.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,177
-1.892554521560669,-0.18,0.02,0.98,-2.38,4.27,-0.5600000000000001,-0.054692,-0,9.25,7.75,4,3.25,1.5,1,0.5,0.25,1.25,0,0,0.25,0.25,2.75,0.75,0,310,-0.19,0.02,0.99,-2.03,-3.64,2.52,-0.079552,-0.0008899999999999999,6.5,6.75,2,1.25,0.5,0.25,0.5,0,0,0,0,0,0,1,0,0,174
-1.86955451965332,-0.19,0.02,0.99,-1.4,3.92,-0.35,-0.057178,-0.0008899999999999999,9,8,3.75,3.25,1.5,1.25,0.5,0.25,1,0,0,0,0.5,2.75,0.75,0,306,-0.19,0.02,0.99,-1.89,-3.64,2.52,-0.079552,-0.0008899999999999999,6.5,6.5,1.75,1.5,0.75,0.25,0.5,0,0,0,0,0,0,0.75,0,0,172
-1.845554351806641,-0.18,0.02,0.99,0.07000000000000001,3.64,-0.14,-0.057178,0,9.75,8.25,4,3,1.5,1,0.75,0.25,1,0,0,0,0.25,2.75,0.75,0,314,-0.19,0.02,0.99,-1.89,-3.64,2.52,-0.079552,-0.0008899999999999999,6.5,6.5,1.75,1.5,0.75,0.25,0.5,0,0,0,0,0,0,0.75,0,0,172
-1.81555438041687,-0.19,0.03,0.99,-0.14,3.71,-0.21,-0.05966399999999999,-0,9.5,8.25,3.75,3.25,1.5,1,0.75,0.25,1,0,0,0,0.25,2.5,0.75,0,310,-0.19,0.02,0.99,-1.96,-3.71,2.59,-0.079552,-0.0008899999999999999,6.5,6.5,1.75,1.75,0.25,0.25,0.5,0,0,0,0,0,0,1,0,0,171
-1.7855544090271,-0.18,0.02,0.98,-0.35,3.64,-0.28,-0.05966399999999999,0,10,8.25,3.75,3.5,1.5,1,0.5,0.25,1.25,0,0,0,0,2.75,0.75,0,317,-0.19,0.03,0.99,-1.96,-3.71,2.59,-0.079552,-0.00178,6.25,6.5,2,2,0.5,0.25,0.5,0,0,0,0,0,0,0.75,0,0,175
-1.755554437637329,-0.19,0.03,0.99,-0.5600000000000001,3.64,-0.35,-0.05966399999999999,-0,10,8.25,3.5,3.25,1.5,1,0.5,0.25,1,0,0,0,0.25,2.75,0.75,0,311,-0.19,0.02,1,-2.03,-3.5,2.52,-0.079552,-0.0008899999999999999,6.75,6.5,2,1.5,0.5,0.5,0.5,0,0,0,0,0,0,0.75,0,0,177
-1.725554466247559,-0.19,0.03,0.99,3.08,2.52,-0.35,-0.064636,-0,10.75,9,4,3,1.5,0.75,0.25,0.25,1,0,0,0,0.25,2.5,0.5,0,316,-0.19,0.02,0.99,-2.17,-3.57,2.52,-0.079552,-0.0008899999999999999,6.5,6.5,2,1.5,0.5,0.25,0.5,0,0,0,0,0,0,0.75,0,0,172
-1.69055438041687,-0.19,0.03,0.98,2.66,2.45,-0.21,-0.064636,-0.0008899999999999999,11.75,9,4,3.75,1.5,1,0.25,0.25,0.75,0,0,0,0.25,2.75,0.75,0,337,-0.19,0.02,0.99,-2.03,-3.92,2.45,-0.079552,-0.00178,6.75,6.5,1.75,1.75,0.5,0.75,0.5,0,0,0,0,0,0,0.75,0,0,179
-1.664554357528687,-0.18,0.04,0.99,6.37,2.38,-0.42,-0.067122,-0.0008899999999999999,11.25,9.25,3.75,3.25,1.5,1,0.25,0.25,0.25,0,0,0,0,2.5,0.75,0,317,-0.18,0.02,0.99,-2.03,-3.92,2.38,-0.077066,-0.0008899999999999999,7.25,6.5,2,1.75,0.5,0.75,0.5,0,0,0,0,0,0,1,0,0,189
-1.639554500579834,-0.18,0.03,0.98,6.37,2.38,-0.21,-0.069608,-0.0008899999999999999,11.5,9.25,4,3.25,1.5,1,0.25,0.25,0.25,0,0,0,0.25,2.5,0.5,0,321,-0.19,0.02,0.99,-2.03,-3.99,2.38,-0.079552,-0.0008899999999999999,6.75,6.5,1.75,1.5,0.75,0.25,0.5,0,0,0,0,0,0,0.75,0,0,174
-1.61355447769165,-0.18,0.04,0.99,3.64,2.87,-0.21,-0.07209399999999999,-0.00178,11.25,9.25,4,4,1.5,1,0.25,0.25,0,0,0,0,0,1.75,0.75,0,318,-0.18,0.02,0.99,-1.96,-3.71,2.45,-0.079552,-0.00178,6.5,6.5,2,1.75,0.5,0.5,0.5,0,0,0,0,0,0,0.75,0,0,177
-1.592554330825806,-0.18,0.05,0.98,3.99,2.73,-0.14,-0.069608,-0.00178,10.75,9.75,3.75,3.75,1.25,1,0,0.25,0.25,0,0,0,0,2.25,0.75,0,313,-0.19,0.02,0.99,-2.17,-3.71,2.52,-0.082038,-0.00178,6.5,6.5,2,1.75,0.5,0.25,0.25,0,0,0,0,0,0,0.75,0,0,171
-1.570554494857788,-0.18,0.05,0.98,1.82,3.43,0,-0.07209399999999999,-0.00178,11.75,9.75,3.75,3.5,1.25,0.75,0,0.25,0,0,0,0,0,2.5,0.75,0,317,-0.19,0.02,0.99,-2.03,-3.78,2.59,-0.077066,-0.0008899999999999999,7.25,6.5,2,1.75,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,186
-1.544554471969604,-0.18,0.04,0.98,-2.73,4.76,-0.49,-0.069608,-0.00178,12.25,10.25,3.5,3.5,1.5,1,0,0.25,0.25,0,0,0,0,2.75,0.5,0,331,-0.19,0.02,0.99,-2.03,-3.78,2.59,-0.077066,-0.0008899999999999999,7.25,6.5,2,1.75,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,186
-1.515554428100586,-0.18,0.05,0.99,-4.13,4.9,-0.5600000000000001,-0.07457999999999999,-0.00267,11.25,10.25,3.75,4,1.25,0.75,0,0.25,0,0,0,0,0,2.25,0.5,0,317,-0.18,0.02,0.99,-2.03,-3.92,2.45,-0.079552,-0.00178,6.5,6.5,2,1.5,0.5,0.25,0.5,0.25,0,0,0,0,0,0.5,0,0,174
-1.484554529190063,-0.18,0.04,1,-6.09,5.11,-0.7,-0.07209399999999999,-0.00178,12.75,9.75,3.75,3.25,1.25,1,0,0.25,0,0,0,0,0.25,2.5,0.75,0,328,-0.18,0.02,0.99,-1.96,-3.92,2.59,-0.082038,-0.0008899999999999999,7.5,6.5,2,1.5,0.5,0.25,0.5,0,0,0,0,0,0,0.5,0,0,180
-1.454554319381714,-0.18,0.04,0.99,-3.5,4.69,-0.5600000000000001,-0.07209399999999999,-0.00178,12,9.75,3.75,4,1.25,1,0,0.25,0,0,0,0,0,2.5,0.5,0,324,-0.19,0.02,0.99,-2.17,-3.85,2.59,-0.079552,-0,6.75,6.25,2,1.25,0.75,0.25,0.25,0,0,0,0,0,0,1,0,0,171
-1.433554410934448,-0.18,0.04,0.98,-4.06,4.69,-0.5600000000000001,-0.07209399999999999,-0.00178,11.5,9.75,4,3.75,1.25,1,0.25,0.25,0,0,0,0,0,2.5,0.5,0,323,-0.19,0.02,0.99,-1.89,-3.85,2.52,-0.082038,-0.0008899999999999999,7.25,7.25,1.75,1.5,0.75,0.25,0.5,0,0,0,0,0,0,0.75,0,0,185
-1.412554502487183,-0.19,0.04,0.99,-4.41,4.62,-0.63,-0.069608,-0.00178,10.75,9.75,3.75,3.75,1.5,1,0,0.25,0.25,0,0,0,0,2.75,0.5,0,317,-0.19,0.02,0.99,-1.89,-3.85,2.52,-0.082038,-0.0008899999999999999,7.25,7.25,1.75,1.5,0.75,0.25,0.5,0,0,0,0,0,0,0.75,0,0,185
-1.386554479598999,-0.18,0.04,0.99,0.63,3.64,-0.21,-0.07209399999999999,-0.00178,12.5,10,3.75,3.5,1.25,1,0,0.25,0.25,0,0,0,0,2.25,0.75,0,330,-0.19,0.02,0.99,-1.89,-3.92,2.66,-0.082038,-0.00178,7,7.25,1.75,1.75,0.75,0.5,0.5,0,0,0,0,0,0,0.5,0,0,186
-1.353554487228394,-0.18,0.04,0.99,-0.42,3.57,-0.21,-0.07209399999999999,-0.00178,12.25,9.5,3.75,3.75,1.25,1,0,0.25,0,0,0,0,0,2.5,0.5,0,322,-0.18,0.02,0.99,-1.96,-3.64,2.59,-0.084524,-0.00178,7,7,2,2,0.75,0.5,0.5,0,0,0,0,0,0,0.25,0,0,187
-1.330554485321045,-0.18,0.04,0.99,-1.54,3.92,-0.28,-0.07209399999999999,-0.00267,11.75,10.5,3.75,3.75,1.25,1,0,0.25,0,0,0,0,0.25,2.5,0.5,0,328,-0.19,0.02,0.98,-1.96,-3.85,2.59,-0.077066,-0.0008899999999999999,6.5,6.75,1.75,1.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,176
-1.307554483413696,-0.18,0.04,0.98,-2.94,4.2,-0.42,-0.07457999999999999,-0.00178,11.75,10.5,3.75,3.5,1.25,0.75,0,0,0,0,0,0,0,2.5,0.5,0,317,-0.19,0.02,0.98,-1.96,-3.85,2.59,-0.077066,-0.0008899999999999999,6.5,6.75,1.75,1.5,0.5,0.5,0.5,0,0,0,0,0,0,1,0,0,176
