DataType=double
version=3
OpenSimVersion=4.2
endheader
time,chest_x,chest_y,chest_z,humerus_x,humerus_y,humerus_z,radius_x,radius_y,radius_z
1603806820465,10.53147,1.269742,5.27406,10.29978,1.391661,4.995156,10.50436,1.280263,4.919076
1603806820475,10.53172,1.269729,5.273701,10.29697,1.392133,4.996117,10.49921,1.279546,4.919427
1603806820486,10.53202,1.269854,5.273334,10.29422,1.39274,4.997328,10.49405,1.278726,4.919933
1603806820498,10.53241,1.269987,5.27284,10.29142,1.393473,4.998522,10.48907,1.278076,4.920354
1603806820509,10.53265,1.270079,5.272496,10.28871,1.394292,4.999971,10.48413,1.27738,4.921113
1603806820520,10.533,1.270204,5.272036,10.28625,1.395139,5.001485,10.47927,1.27656,4.921824
1603806820531,10.53337,1.270301,5.271744,10.28356,1.396264,5.003314,10.47454,1.275776,4.922598
1603806820542,10.53365,1.270358,5.271548,10.28099,1.39724,5.005152,10.46956,1.274869,4.923483
1603806820553,10.53425,1.270633,5.271154,10.27879,1.398235,5.00713,10.46508,1.274027,4.92439
1603806820565,10.53453,1.270667,5.27108,10.27643,1.399195,5.008951,10.46042,1.273275,4.92539
1603806820576,10.53533,1.270994,5.270606,10.2741,1.399992,5.010713,10.45583,1.272618,4.926338
1603806820586,10.53558,1.271039,5.270553,10.27187,1.400677,5.012396,10.45133,1.272012,4.927327
1603806820598,10.53593,1.271146,5.270261,10.26963,1.401286,5.01387,10.44717,1.271518,4.928219
1603806820609,10.53611,1.271197,5.27019,10.2676,1.401865,5.015235,10.44305,1.270969,4.92908
1603806820620,10.53628,1.271273,5.270131,10.26545,1.402624,5.016634,10.4389,1.270425,4.930082
1603806820631,10.53693,1.271572,5.269791,10.26375,1.403875,5.018112,10.4345,1.269849,4.931245
1603806820642,10.53713,1.271489,5.269943,10.26193,1.405095,5.019649,10.43022,1.269401,4.932302
1603806820653,10.53756,1.271544,5.269876,10.26024,1.406483,5.02118,10.42628,1.269104,4.933253
1603806820664,10.53784,1.271577,5.269905,10.25847,1.40782,5.022737,10.4221,1.26876,4.934386
1603806820676,10.53834,1.271815,5.269775,10.25692,1.409501,5.024214,10.41822,1.26844,4.935519
1603806820686,10.5386,1.271908,5.269795,10.25517,1.410901,5.025802,10.41417,1.268161,4.936628
1603806820698,10.53869,1.271929,5.269946,10.25367,1.412194,5.027267,10.41059,1.268124,4.93747
1603806820709,10.53901,1.272018,5.269936,10.25211,1.413324,5.028588,10.4072,1.268213,4.938216
1603806820720,10.53983,1.272344,5.269534,10.25048,1.41435,5.029997,10.40363,1.268136,4.939072
1603806820731,10.54031,1.272595,5.269378,10.24911,1.414873,5.031338,10.40061,1.268052,4.939686
1603806820742,10.54072,1.272825,5.269219,10.24763,1.415456,5.032646,10.39744,1.267821,4.940412
1603806820753,10.54094,1.273058,5.2692,10.2462,1.415805,5.033849,10.39498,1.267621,4.940917
1603806820764,10.54128,1.273354,5.268909,10.24519,1.416398,5.035035,10.39269,1.267224,4.941353
1603806820775,10.54165,1.273658,5.268465,10.24414,1.416654,5.036289,10.39073,1.266918,4.94159
1603806820787,10.54189,1.273887,5.268189,10.24327,1.41707,5.037392,10.38873,1.266591,4.941864
1603806820797,10.542,1.273952,5.268088,10.24251,1.417285,5.038561,10.38742,1.266468,4.941698
1603806820809,10.54223,1.274086,5.267926,10.242,1.417389,5.039609,10.38624,1.266078,4.941496
1603806820820,10.54224,1.274161,5.267911,10.24133,1.417334,5.040566,10.38552,1.265804,4.940976
1603806820831,10.54245,1.274255,5.267742,10.24094,1.416612,5.041028,10.38496,1.265307,4.940392
1603806820842,10.54272,1.274307,5.267637,10.24056,1.41614,5.041493,10.38447,1.264811,4.9398
1603806820853,10.54286,1.274357,5.267561,10.24036,1.41529,5.041651,10.38463,1.26437,4.939075
1603806820864,10.54304,1.274405,5.267415,10.24035,1.414515,5.041807,10.38515,1.263856,4.93823
1603806820875,10.543,1.274497,5.267195,10.24089,1.413208,5.041318,10.38603,1.263573,4.937245
1603806820886,10.5429,1.274469,5.267155,10.24121,1.41225,5.041099,10.38741,1.262908,4.936334
1603806820898,10.54278,1.274344,5.266938,10.24188,1.410843,5.040368,10.38971,1.262326,4.935207
1603806820908,10.54268,1.274155,5.266805,10.24255,1.409374,5.039594,10.39242,1.261483,4.933945
1603806820919,10.54255,1.273812,5.266554,10.24337,1.407727,5.038781,10.39537,1.260323,4.932899
1603806820931,10.54238,1.273544,5.266438,10.24446,1.406166,5.037998,10.39884,1.259113,4.931543
1603806820942,10.54234,1.273331,5.266344,10.24562,1.404596,5.037156,10.40242,1.257641,4.930266
1603806820953,10.54226,1.273248,5.266275,10.24712,1.402941,5.036111,10.406,1.25631,4.928779
1603806820964,10.54213,1.273425,5.266355,10.24876,1.401091,5.034726,10.40996,1.254962,4.927187
1603806820975,10.54199,1.273508,5.266422,10.25057,1.399186,5.033114,10.41402,1.253842,4.92557
1603806820986,10.54195,1.273798,5.266591,10.25235,1.3972,5.031204,10.41835,1.252755,4.923768
1603806820997,10.54227,1.274194,5.2665,10.25409,1.395292,5.029246,10.42309,1.251727,4.922009
1603806821008,10.54232,1.274385,5.26674,10.25589,1.39343,5.026964,10.42788,1.250766,4.920299
1603806821020,10.54258,1.274584,5.266762,10.25775,1.391845,5.024693,10.43271,1.249681,4.918272
1603806821031,10.54266,1.274737,5.266748,10.25977,1.390442,5.022522,10.43819,1.248523,4.915913
1603806821042,10.54245,1.274754,5.266978,10.26189,1.389379,5.020172,10.44307,1.247275,4.913359
1603806821053,10.54203,1.274614,5.267283,10.26431,1.388623,5.01736,10.44815,1.246086,4.910921
1603806821064,10.54192,1.274587,5.267477,10.26693,1.387919,5.014173,10.45292,1.245512,4.908238
1603806821075,10.54169,1.274486,5.267787,10.26957,1.387837,5.010682,10.4577,1.245252,4.905967
1603806821086,10.54157,1.274512,5.26805,10.27199,1.387831,5.007299,10.46219,1.245229,4.903802
1603806821097,10.54139,1.274745,5.268414,10.27477,1.388749,5.00346,10.4667,1.24545,4.901408
1603806821108,10.54113,1.274863,5.268844,10.27748,1.390178,4.99979,10.47127,1.245835,4.899183
1603806821120,10.54099,1.275075,5.269184,10.28017,1.392307,4.996179,10.47533,1.24652,4.896784
1603806821131,10.54081,1.275212,5.269567,10.28311,1.394868,4.992434,10.47965,1.247262,4.894219
1603806821142,10.54073,1.275316,5.269915,10.28574,1.397374,4.988824,10.48295,1.2483,4.891775
1603806821175,10.54058,1.275553,5.270934,10.29452,1.409132,4.976471,10.49222,1.252638,4.885651
1603806821186,10.54042,1.275653,5.271288,10.29738,1.414996,4.972437,10.49388,1.254991,4.884475
1603806821192,10.54009,1.275642,5.271795,10.30033,1.419846,4.968296,10.49639,1.257427,4.883192
1603806821203,10.53987,1.275715,5.272222,10.30336,1.425561,4.964433,10.49728,1.26007,4.882787
1603806821214,10.53954,1.275659,5.272673,10.30694,1.432326,4.960933,10.4989,1.262533,4.882041
1603806821225,10.53937,1.275604,5.27299,10.31068,1.439258,4.957915,10.4988,1.265087,4.881913
1603806821237,10.53919,1.275617,5.273218,10.31458,1.446363,4.955381,10.49848,1.267439,4.881632
1603806821248,10.53893,1.275541,5.273452,10.31854,1.453445,4.953424,10.4975,1.269906,4.881342
1603806821259,10.53831,1.275279,5.273868,10.32259,1.460153,4.951476,10.49612,1.272423,4.880929
1603806821270,10.538,1.275187,5.273855,10.32662,1.46655,4.951217,10.49497,1.275016,4.880521
1603806821281,10.53762,1.274965,5.273741,10.33051,1.472444,4.950134,10.49328,1.277294,4.879934
1603806821292,10.53727,1.274661,5.27373,10.33353,1.477582,4.949866,10.49194,1.280009,4.879156
1603806821303,10.53691,1.274306,5.273704,10.33641,1.482184,4.949382,10.49034,1.282636,4.878553
1603806821314,10.53659,1.274041,5.273669,10.33934,1.487164,4.948998,10.48818,1.285265,4.878641
1603806821325,10.53619,1.273667,5.273698,10.3406,1.490874,4.948915,10.4858,1.287967,4.878849
1603806821336,10.5357,1.273246,5.273917,10.34203,1.495129,4.949054,10.48381,1.290726,4.878732
1603806821348,10.53539,1.272945,5.273927,10.34297,1.498997,4.949462,10.48087,1.293521,4.87927
1603806821359,10.53481,1.272598,5.274006,10.34468,1.50331,4.949945,10.47856,1.296467,4.879416
1603806821370,10.53424,1.272189,5.27408,10.34592,1.507307,4.95043,10.4761,1.299387,4.879551
1603806821381,10.53403,1.271902,5.273835,10.3475,1.511019,4.951271,10.47432,1.302773,4.879164
1603806821392,10.53356,1.271514,5.273868,10.34901,1.514243,4.951729,10.47223,1.305787,4.879005
1603806821403,10.53334,1.271208,5.273471,10.35029,1.517487,4.952107,10.47065,1.308661,4.878617
1603806821414,10.53248,1.270602,5.273491,10.35145,1.520135,4.952291,10.46922,1.311229,4.878079
1603806821425,10.53215,1.270247,5.272959,10.35239,1.522662,4.952486,10.46775,1.313661,4.877651
1603806821436,10.53134,1.269597,5.272856,10.35353,1.524934,4.952673,10.46714,1.316025,4.876792
1603806821448,10.53102,1.269229,5.272322,10.35436,1.527135,4.953109,10.46615,1.318357,4.87648
1603806821459,10.52979,1.268332,5.272608,10.3551,1.529256,4.95369,10.46592,1.320745,4.876241
1603806821470,10.52927,1.267842,5.272004,10.35594,1.531313,4.954289,10.46547,1.322935,4.876285
1603806821481,10.5289,1.267536,5.271344,10.35658,1.532768,4.954769,10.46573,1.324706,4.876289
1603806821492,10.52829,1.267083,5.27101,10.35721,1.533816,4.955147,10.46595,1.326122,4.876541
1603806821503,10.52793,1.266849,5.270468,10.35807,1.534884,4.95527,10.46617,1.327266,4.876476
1603806821515,10.52737,1.266469,5.270061,10.35915,1.535343,4.955122,10.46669,1.327593,4.876524
1603806821525,10.52695,1.266255,5.269632,10.36034,1.535606,4.955022,10.46758,1.327191,4.87647
1603806821536,10.52615,1.265887,5.269578,10.36209,1.53554,4.954851,10.46857,1.326499,4.876719
1603806821547,10.5256,1.265557,5.269178,10.36397,1.535586,4.954711,10.46985,1.325366,4.876954
1603806821559,10.52507,1.265298,5.268857,10.36637,1.535362,4.95464,10.47101,1.323969,4.877628
1603806821570,10.52444,1.264992,5.268702,10.36854,1.535299,4.954556,10.472,1.322836,4.878574
1603806821581,10.52388,1.264679,5.268637,10.37103,1.534402,4.954304,10.47362,1.320791,4.879609
1603806821592,10.52336,1.264297,5.268713,10.37337,1.533413,4.95393,10.47495,1.31857,4.880777
1603806821603,10.52289,1.263972,5.268756,10.37575,1.531874,4.953516,10.47638,1.315658,4.882122
1603806821614,10.52258,1.263684,5.268988,10.37807,1.530611,4.953216,10.47739,1.312433,4.883661
1603806821625,10.5223,1.26346,5.269175,10.38083,1.528883,4.95306,10.4782,1.309063,4.885315
1603806821636,10.52168,1.263275,5.26947,10.38368,1.526969,4.952961,10.47894,1.305484,4.887155
1603806821648,10.52115,1.263179,5.269599,10.38662,1.524991,4.952606,10.47954,1.301753,4.889181
1603806821659,10.52064,1.263122,5.269828,10.38949,1.52299,4.952196,10.48014,1.298149,4.891068
1603806821670,10.52047,1.262923,5.270119,10.39192,1.520901,4.951892,10.48088,1.294413,4.89294
1603806821682,10.52041,1.262658,5.270468,10.3939,1.518516,4.951759,10.48128,1.290725,4.894823
1603806821694,10.52028,1.262343,5.270739,10.39595,1.515973,4.951372,10.48194,1.286698,4.896441
1603806821705,10.52003,1.262115,5.270848,10.39755,1.51307,4.950826,10.48237,1.282522,4.897607
1603806821716,10.51949,1.261776,5.271099,10.39873,1.509927,4.950172,10.48279,1.277927,4.898491
1603806821728,10.51916,1.261529,5.271225,10.39991,1.506472,4.9494,10.48265,1.273122,4.899136
1603806821740,10.51891,1.261284,5.271347,10.40088,1.503207,4.948889,10.48228,1.268428,4.900169
1603806821751,10.51856,1.260929,5.271672,10.40188,1.499594,4.948451,10.48172,1.26352,4.901344
1603806821763,10.51833,1.260707,5.271779,10.40261,1.496312,4.948282,10.48094,1.258566,4.902502
1603806821773,10.51811,1.26055,5.272053,10.40287,1.492902,4.948095,10.48035,1.253875,4.903819
1603806821785,10.51785,1.260365,5.272251,10.40268,1.489475,4.947932,10.47983,1.24974,4.904997
1603806821796,10.51728,1.260092,5.272674,10.40223,1.485753,4.947608,10.47897,1.245496,4.906209
1603806821808,10.51696,1.259854,5.272882,10.40119,1.481807,4.947286,10.47774,1.241091,4.907868
1603806821819,10.51668,1.25951,5.27332,10.39956,1.477692,4.946929,10.47626,1.236321,4.909818
1603806821831,10.51655,1.25924,5.273466,10.39763,1.473637,4.946824,10.4744,1.231183,4.912258
1603806821842,10.51654,1.259048,5.273374,10.39598,1.469784,4.946634,10.47265,1.226601,4.91543
1603806821852,10.51646,1.258902,5.273313,10.39405,1.465591,4.946874,10.47143,1.222039,4.917723
1603806821864,10.51625,1.258885,5.273093,10.39201,1.4613,4.94717,10.47096,1.218358,4.920874
1603806821875,10.51583,1.258769,5.273182,10.38968,1.456594,4.947513,10.47085,1.214679,4.92379
1603806821886,10.51552,1.258741,5.273075,10.3868,1.451667,4.948198,10.47116,1.210968,4.926585
1603806821897,10.51531,1.258634,5.272968,10.38385,1.446604,4.948802,10.47124,1.207421,4.929872
1603806821908,10.51535,1.258419,5.272746,10.37998,1.440958,4.949887,10.47173,1.203855,4.933191
1603806821919,10.5153,1.258216,5.272562,10.37579,1.435157,4.951243,10.4721,1.200304,4.936846
1603806821930,10.51533,1.257984,5.272202,10.37099,1.428902,4.953012,10.47298,1.196874,4.940508
1603806821942,10.51536,1.257782,5.271796,10.36621,1.422591,4.955018,10.47428,1.193717,4.944496
1603806821952,10.51548,1.257714,5.271274,10.36135,1.416182,4.95716,10.47528,1.190555,4.947921
1603806821964,10.51549,1.257589,5.270729,10.35621,1.409578,4.960122,10.47656,1.187752,4.951347
1603806821975,10.51538,1.257539,5.270321,10.35128,1.403077,4.963249,10.4778,1.18498,4.95435
1603806821986,10.51524,1.257597,5.26996,10.3465,1.396739,4.967274,10.47942,1.182509,4.957179
1603806821997,10.51491,1.257638,5.2697,10.3419,1.39064,4.971484,10.48098,1.180377,4.959955
1603806822008,10.5148,1.257788,5.269352,10.33841,1.384672,4.976294,10.48292,1.178375,4.962549
1603806822020,10.51456,1.257843,5.269126,10.33455,1.378619,4.980421,10.48471,1.176365,4.965324
1603806822030,10.51451,1.257922,5.268726,10.33196,1.372859,4.984603,10.48695,1.175105,4.967662
1603806822041,10.51441,1.257979,5.268434,10.32913,1.367157,4.988488,10.48945,1.17428,4.969984
1603806822053,10.51415,1.257962,5.268194,10.32784,1.362022,4.992019,10.49201,1.174019,4.971732
1603806822064,10.51395,1.258036,5.267914,10.32719,1.357325,4.995076,10.49499,1.173937,4.973301
1603806822075,10.51381,1.258248,5.267358,10.32701,1.353254,4.997455,10.498,1.173764,4.97412
1603806822086,10.51334,1.258311,5.267028,10.32772,1.350127,4.998938,10.50097,1.173694,4.975174
1603806822097,10.51279,1.258331,5.266756,10.32767,1.346549,5.000423,10.5041,1.173813,4.97536
1603806822108,10.51237,1.258354,5.266373,10.32889,1.344143,5.000509,10.50757,1.174035,4.975273
1603806822119,10.5119,1.258296,5.266088,10.32972,1.341014,5.000222,10.51135,1.174449,4.975319
1603806822130,10.51126,1.258071,5.266029,10.33079,1.338256,4.999644,10.51497,1.175044,4.975136
1603806822141,10.51109,1.257978,5.265764,10.33163,1.334723,4.999362,10.51912,1.175884,4.974885
1603806822152,10.51085,1.257961,5.265464,10.33279,1.331717,4.998547,10.52332,1.177286,4.974288
1603806822164,10.51073,1.258024,5.265278,10.33422,1.328354,4.997839,10.5275,1.17857,4.973845
1603806822175,10.51056,1.25829,5.265084,10.33546,1.32564,4.99742,10.53158,1.180503,4.972915
1603806822186,10.51012,1.258479,5.265061,10.33714,1.323137,4.99725,10.53595,1.182562,4.972024
1603806822197,10.50939,1.258679,5.265085,10.33863,1.320768,4.996851,10.54047,1.185056,4.970957
1603806822208,10.50877,1.258767,5.264938,10.34019,1.318796,4.99696,10.54482,1.18788,4.969703
1603806822219,10.50837,1.258847,5.264785,10.34191,1.316878,4.997113,10.54924,1.190782,4.968538
1603806822230,10.50817,1.258858,5.264522,10.34354,1.314762,4.997404,10.55368,1.193587,4.967202
1603806822241,10.50793,1.258842,5.264446,10.34521,1.312642,4.997641,10.55826,1.196786,4.965995
1603806822252,10.508,1.258975,5.264164,10.34691,1.310262,4.998246,10.56282,1.200002,4.964636
1603806822264,10.50777,1.259027,5.264177,10.3487,1.308128,4.998835,10.56748,1.203707,4.963288
1603806822274,10.50776,1.259306,5.263972,10.35043,1.305926,4.999473,10.57203,1.207479,4.961795
1603806822285,10.50743,1.259462,5.264013,10.35259,1.304224,4.999948,10.57644,1.211185,4.960491
1603806822297,10.50735,1.25993,5.263649,10.35505,1.302559,5.000332,10.58062,1.215281,4.95903
1603806822308,10.50725,1.260255,5.263441,10.35776,1.300955,5.000765,10.58479,1.21935,4.957697
1603806822319,10.50693,1.260455,5.263444,10.36057,1.299578,5.000888,10.5889,1.223917,4.956255
1603806822330,10.50697,1.260757,5.26319,10.36331,1.298046,5.001089,10.59278,1.228438,4.955003
1603806822341,10.50673,1.260861,5.263318,10.36629,1.296736,5.001101,10.5967,1.232968,4.953789
1603806822352,10.50653,1.261081,5.263369,10.3691,1.295571,5.001264,10.60037,1.237307,4.95259
1603806822364,10.50633,1.261163,5.263574,10.37188,1.294391,5.001483,10.6041,1.241929,4.951347
1603806822374,10.50622,1.261283,5.263648,10.37458,1.293434,5.001806,10.60761,1.246433,4.950086
1603806822386,10.50616,1.261557,5.263629,10.37737,1.292696,5.002287,10.61106,1.251208,4.948895
1603806822397,10.5059,1.261721,5.263701,10.38012,1.291751,5.002655,10.61398,1.256122,4.94792
1603806822408,10.50574,1.261928,5.263811,10.38306,1.291319,5.003334,10.61705,1.261054,4.946871
1603806822419,10.50555,1.262113,5.263957,10.38594,1.290609,5.003819,10.61953,1.26638,4.946039
1603806822430,10.50567,1.262418,5.263885,10.38896,1.290093,5.004516,10.62222,1.271545,4.944978
1603806822441,10.50549,1.262604,5.264099,10.39195,1.289458,5.005029,10.62495,1.276868,4.943916
1603806822452,10.50539,1.262882,5.264379,10.395,1.289207,5.005814,10.62752,1.282164,4.942815
1603806822464,10.50525,1.263033,5.264632,10.39834,1.289059,5.006626,10.63017,1.287628,4.941647
1603806822474,10.50525,1.263148,5.264889,10.40132,1.289046,5.007298,10.63281,1.29313,4.940381
1603806822485,10.50516,1.263293,5.265106,10.40437,1.289275,5.007868,10.63525,1.298773,4.939189
1603806822497,10.50498,1.263394,5.265412,10.40744,1.289381,5.008337,10.63808,1.304864,4.937561
1603806822508,10.50477,1.263518,5.265577,10.41064,1.289847,5.008522,10.64017,1.310798,4.936265
1603806822519,10.50466,1.263702,5.265821,10.41382,1.290083,5.00848,10.64218,1.316704,4.934944
1603806822530,10.50465,1.264007,5.266014,10.41709,1.290606,5.008365,10.64412,1.322711,4.933541
1603806822541,10.5046,1.264241,5.266303,10.42026,1.2911,5.008333,10.64593,1.328735,4.932195
1603806822552,10.50454,1.264476,5.266613,10.4235,1.291863,5.008145,10.64783,1.334917,4.930652
1603806822563,10.50448,1.264712,5.266902,10.42669,1.292892,5.007799,10.64945,1.340997,4.929307
1603806822574,10.50461,1.265041,5.267073,10.42974,1.294219,5.007465,10.65098,1.347139,4.927935
1603806822585,10.50458,1.265249,5.267307,10.43286,1.295586,5.007103,10.65244,1.353166,4.92653
1603806822597,10.50488,1.265578,5.267341,10.43559,1.297348,5.006855,10.65368,1.359269,4.924908
1603806822607,10.50493,1.265773,5.267538,10.43855,1.298954,5.006419,10.65409,1.365133,4.923862
1603806822619,10.50504,1.265994,5.267838,10.44136,1.300138,5.00607,10.65506,1.371202,4.922349
1603806822630,10.50481,1.266123,5.26853,10.4442,1.301598,5.005723,10.65516,1.376971,4.921258
1603806822641,10.50488,1.266376,5.268976,10.44702,1.302899,5.005434,10.65576,1.382891,4.919834
1603806822652,10.50479,1.266547,5.269477,10.44964,1.304361,5.005224,10.65534,1.388414,4.919033
1603806822663,10.5049,1.266793,5.26986,10.45226,1.305834,5.005009,10.64931,1.390763,4.922225
1603806822674,10.50498,1.266996,5.270199,10.4548,1.307477,5.004831,10.64935,1.396582,4.921114
1603806822685,10.5048,1.267117,5.270636,10.45724,1.309229,5.004708,10.64926,1.402203,4.920031
1603806822697,10.50489,1.26729,5.270784,10.45936,1.311191,5.004577,10.64897,1.407893,4.918867
1603806822708,10.50488,1.267462,5.271021,10.46161,1.313236,5.004282,10.64884,1.413577,4.917738
